year,subcategory_code,sub_subcategory_code,month,category_subcategory,category_sub_subcategory,total_visitors,foreign_visitors
2023,4,99,July,"Sports and recreation","Other sports and recreation",12,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",19,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",9,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",8,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",10,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",7,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",8,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",73,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",48,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",54,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",76,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",93,0
2023,4,99,July,"Sports and recreation","Other sports and recreation",61,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",65,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",54,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",46,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",47,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",65,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",56,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",70,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",54,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",47,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",61,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",84,0
2023,4,99,July,"Sports and recreation","Other sports and recreation",86,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",63,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",85,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",63,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",52,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",69,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",61,0
2023,2,11,December,History/Culture,"Industrial tourism",739,0
2023,2,11,November,History/Culture,"Industrial tourism",739,0
2023,2,11,October,History/Culture,"Industrial tourism",739,0
2023,2,11,September,History/Culture,"Industrial tourism",2,0
2023,2,11,August,History/Culture,"Industrial tourism",2,0
2023,2,11,July,History/Culture,"Industrial tourism",2,0
2023,2,11,June,History/Culture,"Industrial tourism",602,0
2023,2,11,May,History/Culture,"Industrial tourism",602,0
2023,2,11,April,History/Culture,"Industrial tourism",602,0
2023,2,11,March,History/Culture,"Industrial tourism",2,0
2023,2,11,February,History/Culture,"Industrial tourism",2,0
2023,2,11,January,History/Culture,"Industrial tourism",2,0
2023,2,11,December,History/Culture,"Industrial tourism",1,27
2023,2,11,November,History/Culture,"Industrial tourism",2,18
2023,2,11,October,History/Culture,"Industrial tourism",1,56
2023,2,11,September,History/Culture,"Industrial tourism",3,0
2023,2,11,August,History/Culture,"Industrial tourism",3,0
2023,2,11,July,History/Culture,"Industrial tourism",3,0
2023,2,11,June,History/Culture,"Industrial tourism",3,0
2023,2,11,May,History/Culture,"Industrial tourism",3,0
2023,2,11,April,History/Culture,"Industrial tourism",3,0
2023,2,11,March,History/Culture,"Industrial tourism",1,50
2023,2,11,February,History/Culture,"Industrial tourism",1,50
2023,2,11,January,History/Culture,"Industrial tourism",1,50
2023,2,3,December,History/Culture,Shrine/Temple,3,0
2023,2,3,November,History/Culture,Shrine/Temple,3,0
2023,2,3,October,History/Culture,Shrine/Temple,3,0
2023,2,3,September,History/Culture,Shrine/Temple,1,0
2023,2,3,August,History/Culture,Shrine/Temple,1,0
2023,2,3,July,History/Culture,Shrine/Temple,1,0
2023,2,3,June,History/Culture,Shrine/Temple,9,0
2023,2,3,May,History/Culture,Shrine/Temple,9,0
2023,2,3,April,History/Culture,Shrine/Temple,9,0
2023,2,3,March,History/Culture,Shrine/Temple,13,0
2023,2,3,February,History/Culture,Shrine/Temple,13,0
2023,2,3,January,History/Culture,Shrine/Temple,13,0
2023,2,3,December,History/Culture,Shrine/Temple,3,0
2023,2,3,November,History/Culture,Shrine/Temple,3,0
2023,2,3,October,History/Culture,Shrine/Temple,3,0
2023,2,3,September,History/Culture,Shrine/Temple,1,0
2023,2,3,August,History/Culture,Shrine/Temple,1,0
2023,2,3,July,History/Culture,Shrine/Temple,1,0
2023,2,3,June,History/Culture,Shrine/Temple,9,0
2023,2,3,May,History/Culture,Shrine/Temple,9,0
2023,2,3,April,History/Culture,Shrine/Temple,9,0
2023,2,3,March,History/Culture,Shrine/Temple,34,0
2023,2,3,February,History/Culture,Shrine/Temple,34,0
2023,2,3,January,History/Culture,Shrine/Temple,34,0
2023,2,7,December,History/Culture,"Art museum",11,232
2023,2,7,November,History/Culture,"Art museum",11,232
2023,2,7,October,History/Culture,"Art museum",10,232
2023,2,7,September,History/Culture,"Art museum",13,0
2023,2,7,August,History/Culture,"Art museum",9,0
2023,2,7,July,History/Culture,"Art museum",7,0
2023,2,7,June,History/Culture,"Art museum",6,980
2023,2,7,May,History/Culture,"Art museum",12,980
2023,2,7,April,History/Culture,"Art museum",10,980
2023,2,7,March,History/Culture,"Art museum",11,0
2023,2,7,February,History/Culture,"Art museum",29,0
2023,2,7,January,History/Culture,"Art museum",39,0
2023,2,8,December,History/Culture,"Memorial house/Historical archive",48,0
2023,2,8,November,History/Culture,"Memorial house/Historical archive",409,242
2023,2,8,October,History/Culture,"Memorial house/Historical archive",601,242
2023,2,8,September,History/Culture,"Memorial house/Historical archive",160,0
2023,2,8,August,History/Culture,"Memorial house/Historical archive",54,0
2023,2,8,July,History/Culture,"Memorial house/Historical archive",100,0
2023,2,8,June,History/Culture,"Memorial house/Historical archive",166,0
2023,2,8,May,History/Culture,"Memorial house/Historical archive",661,353
2023,2,8,April,History/Culture,"Memorial house/Historical archive",649,353
2023,2,8,March,History/Culture,"Memorial house/Historical archive",168,0
2023,2,8,February,History/Culture,"Memorial house/Historical archive",288,0
2023,2,8,January,History/Culture,"Memorial house/Historical archive",81,0
2023,2,8,December,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,November,History/Culture,"Memorial house/Historical archive",4,0
2023,2,8,October,History/Culture,"Memorial house/Historical archive",4,0
2023,2,8,September,History/Culture,"Memorial house/Historical archive",4,11
2023,2,8,August,History/Culture,"Memorial house/Historical archive",4,11
2023,2,8,July,History/Culture,"Memorial house/Historical archive",4,11
2023,2,8,June,History/Culture,"Memorial house/Historical archive",4,353
2023,2,8,May,History/Culture,"Memorial house/Historical archive",4,353
2023,2,8,April,History/Culture,"Memorial house/Historical archive",4,353
2023,2,8,March,History/Culture,"Memorial house/Historical archive",5,0
2023,2,8,February,History/Culture,"Memorial house/Historical archive",4,0
2023,2,8,January,History/Culture,"Memorial house/Historical archive",3,0
2023,2,9,December,History/Culture,"Zoo/Botanical garden",7,136
2023,2,9,November,History/Culture,"Zoo/Botanical garden",15,334
2023,2,9,October,History/Culture,"Zoo/Botanical garden",13,333
2023,2,9,September,History/Culture,"Zoo/Botanical garden",10,233
2023,2,9,August,History/Culture,"Zoo/Botanical garden",8,229
2023,2,9,July,History/Culture,"Zoo/Botanical garden",7,238
2023,2,9,June,History/Culture,"Zoo/Botanical garden",8,303
2023,2,9,May,History/Culture,"Zoo/Botanical garden",16,330
2023,2,9,April,History/Culture,"Zoo/Botanical garden",15,275
2023,2,9,March,History/Culture,"Zoo/Botanical garden",14,249
2023,2,9,February,History/Culture,"Zoo/Botanical garden",13,235
2023,2,9,January,History/Culture,"Zoo/Botanical garden",11,196
2023,2,9,December,History/Culture,"Zoo/Botanical garden",633,14
2023,2,9,November,History/Culture,"Zoo/Botanical garden",809,14
2023,2,9,October,History/Culture,"Zoo/Botanical garden",590,14
2023,2,9,September,History/Culture,"Zoo/Botanical garden",316,0
2023,2,9,August,History/Culture,"Zoo/Botanical garden",261,0
2023,2,9,July,History/Culture,"Zoo/Botanical garden",343,0
2023,2,9,June,History/Culture,"Zoo/Botanical garden",493,0
2023,2,9,May,History/Culture,"Zoo/Botanical garden",3,0
2023,2,9,April,History/Culture,"Zoo/Botanical garden",8,0
2023,2,9,March,History/Culture,"Zoo/Botanical garden",642,0
2023,2,9,February,History/Culture,"Zoo/Botanical garden",1,0
2023,2,9,January,History/Culture,"Zoo/Botanical garden",1,0
2023,2,9,December,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,November,History/Culture,"Zoo/Botanical garden",1,18
2023,2,9,October,History/Culture,"Zoo/Botanical garden",8,18
2023,2,9,September,History/Culture,"Zoo/Botanical garden",1,8
2023,2,9,August,History/Culture,"Zoo/Botanical garden",342,5
2023,2,9,July,History/Culture,"Zoo/Botanical garden",2,0
2023,2,9,June,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,May,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,April,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,March,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,February,History/Culture,"Zoo/Botanical garden",0,0
2023,2,9,January,History/Culture,"Zoo/Botanical garden",0,0
2023,3,99,December,"Hot spring/Health","Other hot spring/Health",17,1
2023,3,99,November,"Hot spring/Health","Other hot spring/Health",17,1
2023,3,99,October,"Hot spring/Health","Other hot spring/Health",17,1
2023,3,99,September,"Hot spring/Health","Other hot spring/Health",13,754
2023,3,99,August,"Hot spring/Health","Other hot spring/Health",13,754
2023,3,99,July,"Hot spring/Health","Other hot spring/Health",13,754
2023,3,99,June,"Hot spring/Health","Other hot spring/Health",29,62
2023,3,99,May,"Hot spring/Health","Other hot spring/Health",29,62
2023,3,99,April,"Hot spring/Health","Other hot spring/Health",29,62
2023,3,99,March,"Hot spring/Health","Other hot spring/Health",34,0
2023,3,99,February,"Hot spring/Health","Other hot spring/Health",34,0
2023,3,99,January,"Hot spring/Health","Other hot spring/Health",34,0
2023,4,3,December,"Sports and recreation","Camping site",6,83
2023,4,3,November,"Sports and recreation","Camping site",6,83
2023,4,3,October,"Sports and recreation","Camping site",6,83
2023,4,3,September,"Sports and recreation","Camping site",2,0
2023,4,3,August,"Sports and recreation","Camping site",2,0
2023,4,3,July,"Sports and recreation","Camping site",2,0
2023,4,3,June,"Sports and recreation","Camping site",3,0
2023,4,3,May,"Sports and recreation","Camping site",3,0
2023,4,3,April,"Sports and recreation","Camping site",3,0
2023,4,3,March,"Sports and recreation","Camping site",3,0
2023,4,3,February,"Sports and recreation","Camping site",3,0
2023,4,3,January,"Sports and recreation","Camping site",3,0
2023,4,3,December,"Sports and recreation","Camping site",2,0
2023,4,3,November,"Sports and recreation","Camping site",2,0
2023,4,3,October,"Sports and recreation","Camping site",2,0
2023,4,3,September,"Sports and recreation","Camping site",2,0
2023,4,3,August,"Sports and recreation","Camping site",7,0
2023,4,3,July,"Sports and recreation","Camping site",6,0
2023,4,3,June,"Sports and recreation","Camping site",3,0
2023,4,3,May,"Sports and recreation","Camping site",2,0
2023,4,3,April,"Sports and recreation","Camping site",2,0
2023,4,3,March,"Sports and recreation","Camping site",1,0
2023,4,3,February,"Sports and recreation","Camping site",1,0
2023,4,3,January,"Sports and recreation","Camping site",279,0
2023,4,7,December,"Sports and recreation",Park,28,0
2023,4,7,November,"Sports and recreation",Park,72,0
2023,4,7,October,"Sports and recreation",Park,31,0
2023,4,7,September,"Sports and recreation",Park,14,0
2023,4,7,August,"Sports and recreation",Park,12,0
2023,4,7,July,"Sports and recreation",Park,25,0
2023,4,7,June,"Sports and recreation",Park,49,0
2023,4,7,May,"Sports and recreation",Park,43,0
2023,4,7,April,"Sports and recreation",Park,44,0
2023,4,7,March,"Sports and recreation",Park,51,0
2023,4,7,February,"Sports and recreation",Park,39,0
2023,4,7,January,"Sports and recreation",Park,27,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",5,56
2023,4,99,November,"Sports and recreation","Other sports and recreation",5,56
2023,4,99,October,"Sports and recreation","Other sports and recreation",5,56
2023,4,99,September,"Sports and recreation","Other sports and recreation",7,57
2023,4,99,August,"Sports and recreation","Other sports and recreation",7,57
2023,4,99,July,"Sports and recreation","Other sports and recreation",7,57
2023,4,99,June,"Sports and recreation","Other sports and recreation",6,15
2023,4,99,May,"Sports and recreation","Other sports and recreation",6,15
2023,4,99,April,"Sports and recreation","Other sports and recreation",6,15
2023,4,99,March,"Sports and recreation","Other sports and recreation",20,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",20,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",20,0
2023,4,7,December,"Sports and recreation",Park,38,0
2023,4,7,November,"Sports and recreation",Park,44,0
2023,4,7,October,"Sports and recreation",Park,44,0
2023,4,7,September,"Sports and recreation",Park,34,0
2023,4,7,August,"Sports and recreation",Park,25,0
2023,4,7,July,"Sports and recreation",Park,38,0
2023,4,7,June,"Sports and recreation",Park,36,0
2023,4,7,May,"Sports and recreation",Park,51,0
2023,4,7,April,"Sports and recreation",Park,56,0
2023,4,7,March,"Sports and recreation",Park,39,0
2023,4,7,February,"Sports and recreation",Park,36,0
2023,4,7,January,"Sports and recreation",Park,40,0
2023,4,7,December,"Sports and recreation",Park,79,22
2023,4,7,November,"Sports and recreation",Park,65,22
2023,4,7,October,"Sports and recreation",Park,78,22
2023,4,7,September,"Sports and recreation",Park,55,5
2023,4,7,August,"Sports and recreation",Park,45,5
2023,4,7,July,"Sports and recreation",Park,31,5
2023,4,7,June,"Sports and recreation",Park,42,0
2023,4,7,May,"Sports and recreation",Park,54,0
2023,4,7,April,"Sports and recreation",Park,59,0
2023,4,7,March,"Sports and recreation",Park,54,0
2023,4,7,February,"Sports and recreation",Park,57,0
2023,4,7,January,"Sports and recreation",Park,62,0
2023,3,99,December,"Hot spring/Health","Other hot spring/Health",10,2
2023,3,99,November,"Hot spring/Health","Other hot spring/Health",10,2
2023,3,99,October,"Hot spring/Health","Other hot spring/Health",10,2
